Case,Activity,Timestamp,Resource,label 
3169326,request complete,2011-03-29 12:27:43,3273854,regular
3169326,send letter in progress,2011-03-29 12:27:43,3273854,regular
3169326,send letter in progress,2011-03-29 12:27:43,3273854,regular
3169326,phase application receptive,2011-03-29 12:27:44,3273854,regular
3169326,send letter in progress,2011-03-29 12:27:44,3273854,regular
3169326,registrer date of publishing received request,2011-03-29 12:27:47,3273854,regular
3169326,WAW permit aspect,2011-03-29 12:27:53,3273854,regular
3169326,treat subcases content,2011-03-29 12:27:56,3273854,regular
3169326,completed subcases content,2011-03-29 12:27:58,3273854,regular
3169326,activities regular procedure,2011-03-29 12:28:02,3273854,regular
3169326,procedure change,2011-03-29 12:28:02,3273854,regular
3169326,article 34  WABO applies,2011-03-29 12:28:04,3273854,regular
3169326,assessment of content completed,2011-03-29 12:28:06,3273854,regular
3169326,phase advice known,2011-03-29 12:28:06,3273854,regular
3169326,grounds for refusal,2011-03-29 12:28:07,3273854,regular
3169326,ask stakeholders views,2011-03-29 12:28:08,3273854,regular
3169326,suspension ground applicable,2011-03-29 12:28:09,3273854,regular
3169326,by law,2011-03-29 12:28:10,3273854,regular
3169326,creating environmental permit decision,2011-03-29 12:28:10,3273854,regular
3169326,enter senddate decision environmental permit,2011-04-04 22:00:00,560890,regular
3169326,register date environmental permit decision,2011-04-04 22:00:00,560890,regular
3169326,decision date prior to decision,2011-04-05 10:14:18,560890,regular
3169326,generating decision environmental permit,2011-04-05 10:14:18,560890,regular
3169326,transcript decision environmental permit to stakeholders,2011-04-05 10:14:33,560890,regular
3169326,generate publication document decision environmental permit,2011-04-05 10:14:45,560890,regular
3169326,enter date publication decision environmental permit,2011-04-12 22:00:00,560890,regular
3172017,register submission date request,2011-02-13 23:00:00,560872,regular
3172017,enter senddate acknowledgement,2011-02-17 23:00:00,560872,regular
3172017,phase application received,2011-02-18 08:30:39,560872,regular
3172017,reception through OLO,2011-02-18 08:30:41,560872,regular
3172017,send confirmation receipt,2011-02-18 08:30:41,560872,regular
3172017,send confirmation receipt,2011-02-18 08:33:16,560872,regular
3172017,forward to the competent authority,2011-02-18 08:33:26,560872,regular
3174008,register submission date request,2011-02-14 23:00:00,560872,regular
3174008,enter senddate acknowledgement,2011-02-17 23:00:00,560872,regular
3174008,phase application received,2011-02-18 10:40:34,560872,regular
3174008,reception through OLO,2011-02-18 10:40:35,560872,regular
3174008,send confirmation receipt,2011-02-18 10:40:35,560872,regular
3174008,send confirmation receipt,2011-02-18 10:56:53,560872,regular
3174008,forward to the competent authority,2011-02-18 10:57:01,560872,regular
3174008,regular procedure without MER,2011-02-18 10:57:15,560872,regular
3174008,registrer date of publishing received request,2011-02-22 23:00:00,2670601,regular
3174008,decision date prior to decision,2011-04-03 22:00:00,2670601,regular
3174008,decision procedure term extension,2011-04-03 22:00:00,2670601,regular
3174008,enter date decision procedure term extension,2011-04-03 22:00:00,2670601,regular
3174008,enter senddate procedure confirmation,2011-04-03 22:00:00,2670601,regular
3174008,send procedure confirmation,2011-04-04 12:19:18,2670601,regular
3174008,treat subcases completeness,2011-04-04 12:19:38,2670601,regular
3174008,subcases completeness completed,2011-04-04 12:19:50,2670601,regular
3174008,WAW permit aspect,2011-04-04 12:19:54,2670601,regular
3174008,activities regular procedure,2011-04-04 12:19:59,2670601,regular
3174008,procedure change,2011-04-04 12:19:59,2670601,regular
3174008,applicant is stakeholder,2011-04-04 12:20:05,2670601,regular
3174008,inform BAG administrator,2011-04-04 12:20:05,2670601,regular
3174008,registrer date of publishing received request,2011-04-04 12:20:09,2670601,regular
3174008,extend procedure term,2011-04-04 12:20:24,2670601,regular
3174008,creating decision procedure term extension,2011-04-04 12:20:35,2670601,regular
3174008,register number of days extension period,2011-04-04 12:20:35,2670601,regular
3174008,decision procedure term extension,2011-04-04 12:20:43,2670601,regular
3174008,enter date decision procedure term extension,2011-04-04 12:20:43,2670601,regular
3174008,copy decision to extend procedure to stakeholders,2011-04-04 12:20:46,2670601,regular
3174008,enter senddate decision procedure term extension,2011-04-04 22:00:00,2670601,regular
3174008,enter senddate procedure confirmation,2011-04-12 22:00:00,2670601,regular
3174008,request complete,2011-04-13 12:16:43,2670601,regular
3174008,send letter in progress,2011-04-13 12:16:43,2670601,regular
3174008,phase application receptive,2011-04-13 12:16:46,2670601,regular
3174008,send letter in progress,2011-04-13 12:16:46,2670601,regular
3174008,phase application receptive,2011-04-13 12:16:54,2670601,regular
3174008,send letter in progress,2011-04-13 12:16:54,2670601,regular
3174008,WAW permit aspect,2011-04-13 12:16:56,2670601,regular
3174008,treat subcases content,2011-04-13 12:16:59,2670601,regular
3174008,completed subcases content,2011-04-13 12:17:01,2670601,regular
3174008,activities regular procedure,2011-04-13 12:17:03,2670601,regular
3174008,procedure change,2011-04-13 12:17:03,2670601,regular
3174008,send procedure confirmation,2011-04-13 12:17:06,2670601,regular
3174008,article 34  WABO applies,2011-04-13 12:17:12,2670601,regular
3174008,assessment of content completed,2011-04-13 12:17:15,2670601,regular
3174008,phase advice known,2011-04-13 12:17:15,2670601,regular
3174008,grounds for refusal,2011-04-13 12:17:17,2670601,regular
3174008,suspend term,2011-04-13 12:17:27,2670601,regular
3174008,ask stakeholders views,2011-04-13 12:17:41,2670601,regular
3174008,suspension ground applicable,2011-04-13 12:17:44,2670601,regular
3174008,by law,2011-04-13 12:17:46,2670601,regular
3174008,creating environmental permit decision,2011-04-13 12:18:16,2670601,regular
3174008,terminate on request,2011-04-13 12:18:16,2670601,regular
3174008,decision date prior to decision,2011-04-13 12:22:37,2670601,regular
3174008,generating decision environmental permit,2011-04-13 12:22:37,2670601,regular
3174008,transcript decision environmental permit to stakeholders,2011-04-18 07:04:53,560890,regular
3174008,generate publication document decision environmental permit,2011-04-18 07:05:02,560890,regular
3174008,enter senddate decision environmental permit,2011-04-20 22:00:00,560890,regular
3174008,register date environmental permit decision,2011-04-20 22:00:00,560890,regular
3174008,enter date publication decision environmental permit,2011-04-26 22:00:00,560890,regular
3178187,register submission date request,2011-02-14 23:00:00,560872,regular
3178187,enter senddate acknowledgement,2011-02-20 23:00:00,560872,regular
3178187,phase application received,2011-02-21 08:35:57,560872,regular
3178187,reception through OLO,2011-02-21 08:35:59,560872,regular
3178187,send confirmation receipt,2011-02-21 08:35:59,560872,regular
3178187,send confirmation receipt,2011-02-21 08:44:05,560872,regular
3178187,forward to the competent authority,2011-02-21 08:44:13,560872,regular
3178187,regular procedure without MER,2011-02-21 08:44:23,560872,regular
3179947,register submission date request,2011-02-15 23:00:00,560872,regular
3179947,enter senddate acknowledgement,2011-02-20 23:00:00,560872,regular
3179947,phase application received,2011-02-21 10:06:21,560872,regular
3179947,reception through OLO,2011-02-21 10:06:23,560872,regular
3179947,send confirmation receipt,2011-02-21 10:06:23,560872,regular
3179947,send confirmation receipt,2011-02-21 10:11:04,560872,regular
3179947,forward to the competent authority,2011-02-21 10:11:14,560872,regular
3179947,regular procedure without MER,2011-02-21 10:11:17,560872,regular
3179947,registrer date of publishing received request,2011-04-03 22:00:00,3273854,regular
3179947,decision date prior to decision,2011-04-10 22:00:00,3273854,regular
3179947,decision procedure term extension,2011-04-10 22:00:00,3273854,regular
3179947,enter date decision procedure term extension,2011-04-10 22:00:00,3273854,regular
3179947,enter senddate decision procedure term extension,2011-04-10 22:00:00,3273854,regular
3179947,enter senddate procedure confirmation,2011-04-10 22:00:00,3273854,regular
3179947,send procedure confirmation,2011-04-18 09:54:08,3273854,regular
3179947,extend procedure term,2011-04-18 09:54:34,3273854,regular
3179947,creating decision procedure term extension,2011-04-18 09:54:38,3273854,regular
3179947,register number of days extension period,2011-04-18 09:54:38,3273854,regular
3179947,decision procedure term extension,2011-04-18 09:54:51,3273854,regular
3179947,enter date decision procedure term extension,2011-04-18 09:54:51,3273854,regular
3179947,copy decision to extend procedure to stakeholders,2011-04-18 09:55:03,3273854,regular
3179947,applicant is stakeholder,2011-04-18 09:55:22,3273854,regular
3179947,inform BAG administrator,2011-04-18 09:55:22,3273854,regular
3179947,WAW permit aspect,2011-04-18 09:55:24,3273854,regular
3179947,treat subcases completeness,2011-04-18 09:55:27,3273854,regular
3179947,subcases completeness completed,2011-04-18 09:55:29,3273854,regular
3179947,activities regular procedure,2011-04-18 09:55:34,3273854,regular
3179947,procedure change,2011-04-18 09:55:34,3273854,regular
3179947,phase application receptive,2011-04-18 09:55:37,3273854,regular
3179947,request complete,2011-04-18 09:55:37,3273854,regular
3179947,send letter in progress,2011-04-18 09:55:37,3273854,regular
3179947,send letter in progress,2011-04-18 09:55:37,3273854,regular
3179947,phase application receptive,2011-04-18 09:55:39,3273854,regular
3179947,send letter in progress,2011-04-18 09:55:39,3273854,regular
3179947,suspend term,2011-04-18 09:55:43,3273854,regular
3179947,registrer date of publishing received request,2011-04-18 09:55:49,3273854,regular
3179947,treat subcases content,2011-04-18 09:55:58,3273854,regular
3179947,completed subcases content,2011-04-18 09:56:01,3273854,regular
3179947,WAW permit aspect,2011-04-18 09:56:05,3273854,regular
3179947,activities regular procedure,2011-04-18 09:56:09,3273854,regular
3179947,procedure change,2011-04-18 09:56:09,3273854,regular
3179947,article 34  WABO applies,2011-04-18 09:56:11,3273854,regular
3179947,assessment of content completed,2011-04-18 09:56:15,3273854,regular
3179947,phase advice known,2011-04-18 09:56:15,3273854,regular
3179947,terminate on request,2011-04-28 09:13:39,3273854,regular
3179947,grounds for refusal,2011-04-28 09:13:52,3273854,regular
3179947,ask stakeholders views,2011-04-28 09:14:05,3273854,regular
3179947,suspension ground applicable,2011-04-28 09:14:08,3273854,regular
3179947,by law,2011-04-28 09:14:09,3273854,regular
3179947,creating environmental permit decision,2011-04-28 09:14:10,3273854,regular
3179947,decision date prior to decision,2011-05-16 06:40:49,560890,regular
3179947,generating decision environmental permit,2011-05-16 06:40:49,560890,regular
3179947,transcript decision environmental permit to stakeholders,2011-05-16 06:41:09,560890,regular
3179947,generate publication document decision environmental permit,2011-05-16 06:41:17,560890,regular
3179947,enter senddate decision environmental permit,2011-05-16 22:00:00,560890,regular
3179947,register date environmental permit decision,2011-05-16 22:00:00,560890,regular
3179947,enter date publication decision environmental permit,2011-05-24 22:00:00,560890,regular
3184036,register submission date request,2011-02-17 23:00:00,560872,deviant
3184036,enter senddate acknowledgement,2011-02-21 23:00:00,560872,deviant
3184036,registrer date of publishing received request,2011-03-01 23:00:00,2670601,deviant
3184036,decision date prior to decision,2011-04-04 22:00:00,2670601,deviant
3184036,decision procedure term extension,2011-04-04 22:00:00,2670601,deviant
3184036,enter date decision procedure term extension,2011-04-04 22:00:00,2670601,deviant
